x,y,z,hx,hy,hz
41.5,40.5,4.5,0.5,0.5,0.5
41.5,40.5,5.5,0.5,0.5,0.5
41.5,40.5,6.5,0.5,0.5,0.5
41.5,40.5,7.5,0.5,0.5,0.5
41.5,40.5,8.5,0.5,0.5,0.5
41.5,40.5,9.5,0.5,0.5,0.5
41.5,41.5,0.5,0.5,0.5,0.5
41.5,41.5,1.5,0.5,0.5,0.5
41.5,41.5,2.5,0.5,0.5,0.5
41.5,41.5,3.5,0.5,0.5,0.5
41.5,41.5,4.5,0.5,0.5,0.5
41.5,41.5,5.5,0.5,0.5,0.5
41.5,41.5,6.5,0.5,0.5,0.5
41.5,41.5,7.5,0.5,0.5,0.5
41.5,41.5,8.5,0.5,0.5,0.5
41.5,41.5,9.5,0.5,0.5,0.5
41.5,42.5,0.5,0.5,0.5,0.5
41.5,42.5,1.5,0.5,0.5,0.5
41.5,42.5,2.5,0.5,0.5,0.5
41.5,42.5,3.5,0.5,0.5,0.5
41.5,42.5,4.5,0.5,0.5,0.5
41.5,42.5,5.5,0.5,0.5,0.5
41.5,42.5,6.5,0.5,0.5,0.5
41.5,42.5,7.5,0.5,0.5,0.5
41.5,42.5,8.5,0.5,0.5,0.5
41.5,42.5,9.5,0.5,0.5,0.5
41.5,43.5,0.5,0.5,0.5,0.5
41.5,43.5,1.5,0.5,0.5,0.5
41.5,43.5,2.5,0.5,0.5,0.5
41.5,43.5,3.5,0.5,0.5,0.5
41.5,43.5,4.5,0.5,0.5,0.5
41.5,43.5,5.5,0.5,0.5,0.5
41.5,43.5,6.5,0.5,0.5,0.5
41.5,43.5,7.5,0.5,0.5,0.5
41.5,43.5,8.5,0.5,0.5,0.5
41.5,43.5,9.5,0.5,0.5,0.5
41.5,44.5,0.5,0.5,0.5,0.5
41.5,44.5,1.5,0.5,0.5,0.5
41.5,44.5,2.5,0.5,0.5,0.5
41.5,44.5,3.5,0.5,0.5,0.5
41.5,44.5,4.5,0.5,0.5,0.5
41.5,44.5,5.5,0.5,0.5,0.5
41.5,44.5,6.5,0.5,0.5,0.5
41.5,44.5,7.5,0.5,0.5,0.5
41.5,44.5,8.5,0.5,0.5,0.5
41.5,44.5,9.5,0.5,0.5,0.5
42.5,30.5,0.5,0.5,0.5,0.5
42.5,30.5,1.5,0.5,0.5,0.5
42.5,30.5,2.5,0.5,0.5,0.5
42.5,30.5,3.5,0.5,0.5,0.5
42.5,30.5,4.5,0.5,0.5,0.5
42.5,30.5,5.5,0.5,0.5,0.5
42.5,30.5,6.5,0.5,0.5,0.5
42.5,30.5,7.5,0.5,0.5,0.5
42.5,30.5,8.5,0.5,0.5,0.5
42.5,30.5,9.5,0.5,0.5,0.5
42.5,31.5,0.5,0.5,0.5,0.5
42.5,31.5,1.5,0.5,0.5,0.5
42.5,31.5,2.5,0.5,0.5,0.5
42.5,31.5,3.5,0.5,0.5,0.5
42.5,31.5,4.5,0.5,0.5,0.5
42.5,31.5,5.5,0.5,0.5,0.5
42.5,31.5,6.5,0.5,0.5,0.5
42.5,31.5,7.5,0.5,0.5,0.5
42.5,31.5,8.5,0.5,0.5,0.5
42.5,31.5,9.5,0.5,0.5,0.5
42.5,32.5,0.5,0.5,0.5,0.5
42.5,32.5,1.5,0.5,0.5,0.5
42.5,32.5,2.5,0.5,0.5,0.5
42.5,32.5,3.5,0.5,0.5,0.5
42.5,32.5,4.5,0.5,0.5,0.5
42.5,32.5,5.5,0.5,0.5,0.5
42.5,32.5,6.5,0.5,0.5,0.5
42.5,32.5,7.5,0.5,0.5,0.5
42.5,32.5,8.5,0.5,0.5,0.5
42.5,32.5,9.5,0.5,0.5,0.5
42.5,33.5,0.5,0.5,0.5,0.5
42.5,33.5,1.5,0.5,0.5,0.5
42.5,33.5,2.5,0.5,0.5,0.5
42.5,33.5,3.5,0.5,0.5,0.5
42.5,33.5,4.5,0.5,0.5,0.5
42.5,33.5,5.5,0.5,0.5,0.5
42.5,33.5,6.5,0.5,0.5,0.5
42.5,33.5,7.5,0.5,0.5,0.5
42.5,33.5,8.5,0.5,0.5,0.5
42.5,33.5,9.5,0.5,0.5,0.5
42.5,34.5,0.5,0.5,0.5,0.5
42.5,34.5,1.5,0.5,0.5,0.5
42.5,34.5,2.5,0.5,0.5,0.5
42.5,34.5,3.5,0.5,0.5,0.5
42.5,34.5,4.5,0.5,0.5,0.5
42.5,34.5,5.5,0.5,0.5,0.5
42.5,34.5,6.5,0.5,0.5,0.5
42.5,34.5,7.5,0.5,0.5,0.5
42.5,34.5,8.5,0.5,0.5,0.5
42.5,34.5,9.5,0.5,0.5,0.5
42.5,35.5,0.5,0.5,0.5,0.5
42.5,35.5,1.5,0.5,0.5,0.5
42.5,35.5,2.5,0.5,0.5,0.5
42.5,35.5,3.5,0.5,0.5,0.5
42.5,35.5,4.5,0.5,0.5,0.5
42.5,35.5,5.5,0.5,0.5,0.5
42.5,35.5,6.5,0.5,0.5,0.5
42.5,35.5,7.5,0.5,0.5,0.5
42.5,35.5,8.5,0.5,0.5,0.5
42.5,35.5,9.5,0.5,0.5,0.5
42.5,36.5,0.5,0.5,0.5,0.5
42.5,36.5,1.5,0.5,0.5,0.5
42.5,36.5,2.5,0.5,0.5,0.5
42.5,36.5,3.5,0.5,0.5,0.5
42.5,36.5,4.5,0.5,0.5,0.5
42.5,36.5,5.5,0.5,0.5,0.5
42.5,36.5,6.5,0.5,0.5,0.5
42.5,36.5,7.5,0.5,0.5,0.5
42.5,36.5,8.5,0.5,0.5,0.5
42.5,36.5,9.5,0.5,0.5,0.5
42.5,37.5,0.5,0.5,0.5,0.5
42.5,37.5,1.5,0.5,0.5,0.5
42.5,37.5,2.5,0.5,0.5,0.5
42.5,37.5,3.5,0.5,0.5,0.5
42.5,37.5,4.5,0.5,0.5,0.5
42.5,37.5,5.5,0.5,0.5,0.5
42.5,37.5,6.5,0.5,0.5,0.5
42.5,37.5,7.5,0.5,0.5,0.5
42.5,37.5,8.5,0.5,0.5,0.5
42.5,37.5,9.5,0.5,0.5,0.5
42.5,38.5,0.5,0.5,0.5,0.5
42.5,38.5,1.5,0.5,0.5,0.5
42.5,38.5,2.5,0.5,0.5,0.5
42.5,38.5,3.5,0.5,0.5,0.5
42.5,38.5,4.5,0.5,0.5,0.5
42.5,38.5,5.5,0.5,0.5,0.5
42.5,38.5,6.5,0.5,0.5,0.5
42.5,38.5,7.5,0.5,0.5,0.5
42.5,38.5,8.5,0.5,0.5,0.5
42.5,38.5,9.5,0.5,0.5,0.5
42.5,39.5,0.5,0.5,0.5,0.5
42.5,39.5,1.5,0.5,0.5,0.5
42.5,39.5,2.5,0.5,0.5,0.5
42.5,39.5,3.5,0.5,0.5,0.5
42.5,39.5,4.5,0.5,0.5,0.5
42.5,39.5,5.5,0.5,0.5,0.5
42.5,39.5,6.5,0.5,0.5,0.5
42.5,39.5,7.5,0.5,0.5,0.5
42.5,39.5,8.5,0.5,0.5,0.5
42.5,39.5,9.5,0.5,0.5,0.5
42.5,40.5,0.5,0.5,0.5,0.5
42.5,40.5,1.5,0.5,0.5,0.5
42.5,40.5,2.5,0.5,0.5,0.5
42.5,40.5,3.5,0.5,0.5,0.5
42.5,40.5,4.5,0.5,0.5,0.5
42.5,40.5,5.5,0.5,0.5,0.5
42.5,40.5,6.5,0.5,0.5,0.5
42.5,40.5,7.5,0.5,0.5,0.5
42.5,40.5,8.5,0.5,0.5,0.5
42.5,40.5,9.5,0.5,0.5,0.5
42.5,41.5,0.5,0.5,0.5,0.5
42.5,41.5,1.5,0.5,0.5,0.5
42.5,41.5,2.5,0.5,0.5,0.5
42.5,41.5,3.5,0.5,0.5,0.5
42.5,41.5,4.5,0.5,0.5,0.5
42.5,41.5,5.5,0.5,0.5,0.5
42.5,41.5,6.5,0.5,0.5,0.5
42.5,41.5,7.5,0.5,0.5,0.5
42.5,41.5,8.5,0.5,0.5,0.5
42.5,41.5,9.5,0.5,0.5,0.5
42.5,42.5,0.5,0.5,0.5,0.5
42.5,42.5,1.5,0.5,0.5,0.5
42.5,42.5,2.5,0.5,0.5,0.5
42.5,42.5,3.5,0.5,0.5,0.5
42.5,42.5,4.5,0.5,0.5,0.5
42.5,42.5,5.5,0.5,0.5,0.5
42.5,42.5,6.5,0.5,0.5,0.5
42.5,42.5,7.5,0.5,0.5,0.5
42.5,42.5,8.5,0.5,0.5,0.5
42.5,42.5,9.5,0.5,0.5,0.5
42.5,43.5,0.5,0.5,0.5,0.5
42.5,43.5,1.5,0.5,0.5,0.5
42.5,43.5,2.5,0.5,0.5,0.5
42.5,43.5,3.5,0.5,0.5,0.5
42.5,43.5,4.5,0.5,0.5,0.5
42.5,43.5,5.5,0.5,0.5,0.5
42.5,43.5,6.5,0.5,0.5,0.5
42.5,43.5,7.5,0.5,0.5,0.5
42.5,43.5,8.5,0.5,0.5,0.5
42.5,43.5,9.5,0.5,0.5,0.5
42.5,44.5,0.5,0.5,0.5,0.5
42.5,44.5,1.5,0.5,0.5,0.5
42.5,44.5,2.5,0.5,0.5,0.5
42.5,44.5,3.5,0.5,0.5,0.5
42.5,44.5,4.5,0.5,0.5,0.5
42.5,44.5,5.5,0.5,0.5,0.5
42.5,44.5,6.5,0.5,0.5,0.5
42.5,44.5,7.5,0.5,0.5,0.5
42.5,44.5,8.5,0.5,0.5,0.5
42.5,44.5,9.5,0.5,0.5,0.5
43.5,30.5,0.5,0.5,0.5,0.5
43.5,30.5,1.5,0.5,0.5,0.5
43.5,30.5,2.5,0.5,0.5,0.5
43.5,30.5,3.5,0.5,0.5,0.5
43.5,30.5,4.5,0.5,0.5,0.5
43.5,30.5,5.5,0.5,0.5,0.5
43.5,30.5,6.5,0.5,0.5,0.5
43.5,30.5,7.5,0.5,0.5,0.5
43.5,30.5,8.5,0.5,0.5,0.5
43.5,30.5,9.5,0.5,0.5,0.5
43.5,31.5,0.5,0.5,0.5,0.5
43.5,31.5,1.5,0.5,0.5,0.5
43.5,31.5,2.5,0.5,0.5,0.5
43.5,31.5,3.5,0.5,0.5,0.5
43.5,31.5,4.5,0.5,0.5,0.5
43.5,31.5,5.5,0.5,0.5,0.5
43.5,31.5,6.5,0.5,0.5,0.5
43.5,31.5,7.5,0.5,0.5,0.5
43.5,31.5,8.5,0.5,0.5,0.5
43.5,31.5,9.5,0.5,0.5,0.5
43.5,32.5,0.5,0.5,0.5,0.5
43.5,32.5,1.5,0.5,0.5,0.5
43.5,32.5,2.5,0.5,0.5,0.5
43.5,32.5,3.5,0.5,0.5,0.5
43.5,32.5,4.5,0.5,0.5,0.5
43.5,32.5,5.5,0.5,0.5,0.5
43.5,32.5,6.5,0.5,0.5,0.5
43.5,32.5,7.5,0.5,0.5,0.5
43.5,32.5,8.5,0.5,0.5,0.5
43.5,32.5,9.5,0.5,0.5,0.5
43.5,33.5,0.5,0.5,0.5,0.5
43.5,33.5,1.5,0.5,0.5,0.5
43.5,33.5,2.5,0.5,0.5,0.5
43.5,33.5,3.5,0.5,0.5,0.5
43.5,33.5,4.5,0.5,0.5,0.5
43.5,33.5,5.5,0.5,0.5,0.5
43.5,33.5,6.5,0.5,0.5,0.5
43.5,33.5,7.5,0.5,0.5,0.5
43.5,33.5,8.5,0.5,0.5,0.5
43.5,33.5,9.5,0.5,0.5,0.5
43.5,34.5,0.5,0.5,0.5,0.5
43.5,34.5,1.5,0.5,0.5,0.5
43.5,34.5,2.5,0.5,0.5,0.5
43.5,34.5,3.5,0.5,0.5,0.5
43.5,34.5,4.5,0.5,0.5,0.5
43.5,34.5,5.5,0.5,0.5,0.5
43.5,34.5,6.5,0.5,0.5,0.5
43.5,34.5,7.5,0.5,0.5,0.5
43.5,34.5,8.5,0.5,0.5,0.5
43.5,34.5,9.5,0.5,0.5,0.5
43.5,35.5,0.5,0.5,0.5,0.5
43.5,35.5,1.5,0.5,0.5,0.5
43.5,35.5,2.5,0.5,0.5,0.5
43.5,35.5,3.5,0.5,0.5,0.5
43.5,35.5,4.5,0.5,0.5,0.5
43.5,35.5,5.5,0.5,0.5,0.5
43.5,35.5,6.5,0.5,0.5,0.5
43.5,35.5,7.5,0.5,0.5,0.5
43.5,35.5,8.5,0.5,0.5,0.5
43.5,35.5,9.5,0.5,0.5,0.5
43.5,36.5,0.5,0.5,0.5,0.5
43.5,36.5,1.5,0.5,0.5,0.5
43.5,36.5,2.5,0.5,0.5,0.5
43.5,36.5,3.5,0.5,0.5,0.5
43.5,36.5,4.5,0.5,0.5,0.5
43.5,36.5,5.5,0.5,0.5,0.5
43.5,36.5,6.5,0.5,0.5,0.5
43.5,36.5,7.5,0.5,0.5,0.5
43.5,36.5,8.5,0.5,0.5,0.5
43.5,36.5,9.5,0.5,0.5,0.5
43.5,37.5,0.5,0.5,0.5,0.5
43.5,37.5,1.5,0.5,0.5,0.5
43.5,37.5,2.5,0.5,0.5,0.5
43.5,37.5,3.5,0.5,0.5,0.5
43.5,37.5,4.5,0.5,0.5,0.5
43.5,37.5,5.5,0.5,0.5,0.5
43.5,37.5,6.5,0.5,0.5,0.5
43.5,37.5,7.5,0.5,0.5,0.5
43.5,37.5,8.5,0.5,0.5,0.5
43.5,37.5,9.5,0.5,0.5,0.5
43.5,38.5,0.5,0.5,0.5,0.5
43.5,38.5,1.5,0.5,0.5,0.5
43.5,38.5,2.5,0.5,0.5,0.5
43.5,38.5,3.5,0.5,0.5,0.5
43.5,38.5,4.5,0.5,0.5,0.5
43.5,38.5,5.5,0.5,0.5,0.5
43.5,38.5,6.5,0.5,0.5,0.5
43.5,38.5,7.5,0.5,0.5,0.5
43.5,38.5,8.5,0.5,0.5,0.5
43.5,38.5,9.5,0.5,0.5,0.5
43.5,39.5,0.5,0.5,0.5,0.5
43.5,39.5,1.5,0.5,0.5,0.5
43.5,39.5,2.5,0.5,0.5,0.5
43.5,39.5,3.5,0.5,0.5,0.5
43.5,39.5,4.5,0.5,0.5,0.5
43.5,39.5,5.5,0.5,0.5,0.5
43.5,39.5,6.5,0.5,0.5,0.5
43.5,39.5,7.5,0.5,0.5,0.5
43.5,39.5,8.5,0.5,0.5,0.5
43.5,39.5,9.5,0.5,0.5,0.5
43.5,40.5,0.5,0.5,0.5,0.5
43.5,40.5,1.5,0.5,0.5,0.5
43.5,40.5,2.5,0.5,0.5,0.5
43.5,40.5,3.5,0.5,0.5,0.5
43.5,40.5,4.5,0.5,0.5,0.5
43.5,40.5,5.5,0.5,0.5,0.5
43.5,40.5,6.5,0.5,0.5,0.5
43.5,40.5,7.5,0.5,0.5,0.5
43.5,40.5,8.5,0.5,0.5,0.5
43.5,40.5,9.5,0.5,0.5,0.5
43.5,41.5,0.5,0.5,0.5,0.5
43.5,41.5,1.5,0.5,0.5,0.5
43.5,41.5,2.5,0.5,0.5,0.5
43.5,41.5,3.5,0.5,0.5,0.5
43.5,41.5,4.5,0.5,0.5,0.5
43.5,41.5,5.5,0.5,0.5,0.5
43.5,41.5,6.5,0.5,0.5,0.5
43.5,41.5,7.5,0.5,0.5,0.5
43.5,41.5,8.5,0.5,0.5,0.5
43.5,41.5,9.5,0.5,0.5,0.5
43.5,42.5,0.5,0.5,0.5,0.5
43.5,42.5,1.5,0.5,0.5,0.5
43.5,42.5,2.5,0.5,0.5,0.5
43.5,42.5,3.5,0.5,0.5,0.5
43.5,42.5,4.5,0.5,0.5,0.5
43.5,42.5,5.5,0.5,0.5,0.5
43.5,42.5,6.5,0.5,0.5,0.5
43.5,42.5,7.5,0.5,0.5,0.5
43.5,42.5,8.5,0.5,0.5,0.5
43.5,42.5,9.5,0.5,0.5,0.5
43.5,43.5,0.5,0.5,0.5,0.5
43.5,43.5,1.5,0.5,0.5,0.5
43.5,43.5,2.5,0.5,0.5,0.5
43.5,43.5,3.5,0.5,0.5,0.5
43.5,43.5,4.5,0.5,0.5,0.5
43.5,43.5,5.5,0.5,0.5,0.5
43.5,43.5,6.5,0.5,0.5,0.5
43.5,43.5,7.5,0.5,0.5,0.5
43.5,43.5,8.5,0.5,0.5,0.5
43.5,43.5,9.5,0.5,0.5,0.5
43.5,44.5,0.5,0.5,0.5,0.5
43.5,44.5,1.5,0.5,0.5,0.5
43.5,44.5,2.5,0.5,0.5,0.5
43.5,44.5,3.5,0.5,0.5,0.5
43.5,44.5,4.5,0.5,0.5,0.5
43.5,44.5,5.5,0.5,0.5,0.5
43.5,44.5,6.5,0.5,0.5,0.5
43.5,44.5,7.5,0.5,0.5,0.5
43.5,44.5,8.5,0.5,0.5,0.5
43.5,44.5,9.5,0.5,0.5,0.5
44.5,30.5,0.5,0.5,0.5,0.5
44.5,30.5,1.5,0.5,0.5,0.5
44.5,30.5,2.5,0.5,0.5,0.5
44.5,30.5,3.5,0.5,0.5,0.5
44.5,30.5,4.5,0.5,0.5,0.5
44.5,30.5,5.5,0.5,0.5,0.5
44.5,30.5,6.5,0.5,0.5,0.5
44.5,30.5,7.5,0.5,0.5,0.5
44.5,30.5,8.5,0.5,0.5,0.5
44.5,30.5,9.5,0.5,0.5,0.5
44.5,31.5,0.5,0.5,0.5,0.5
44.5,31.5,1.5,0.5,0.5,0.5
44.5,31.5,2.5,0.5,0.5,0.5
44.5,31.5,3.5,0.5,0.5,0.5
44.5,31.5,4.5,0.5,0.5,0.5
44.5,31.5,5.5,0.5,0.5,0.5
44.5,31.5,6.5,0.5,0.5,0.5
44.5,31.5,7.5,0.5,0.5,0.5
44.5,31.5,8.5,0.5,0.5,0.5
44.5,31.5,9.5,0.5,0.5,0.5
44.5,32.5,0.5,0.5,0.5,0.5
44.5,32.5,1.5,0.5,0.5,0.5
44.5,32.5,2.5,0.5,0.5,0.5
44.5,32.5,3.5,0.5,0.5,0.5
44.5,32.5,4.5,0.5,0.5,0.5
44.5,32.5,5.5,0.5,0.5,0.5
44.5,32.5,6.5,0.5,0.5,0.5
44.5,32.5,7.5,0.5,0.5,0.5
44.5,32.5,8.5,0.5,0.5,0.5
44.5,32.5,9.5,0.5,0.5,0.5
44.5,33.5,0.5,0.5,0.5,0.5
44.5,33.5,1.5,0.5,0.5,0.5
44.5,33.5,2.5,0.5,0.5,0.5
44.5,33.5,3.5,0.5,0.5,0.5
44.5,33.5,4.5,0.5,0.5,0.5
44.5,33.5,5.5,0.5,0.5,0.5
44.5,33.5,6.5,0.5,0.5,0.5
44.5,33.5,7.5,0.5,0.5,0.5
44.5,33.5,8.5,0.5,0.5,0.5
44.5,33.5,9.5,0.5,0.5,0.5
44.5,34.5,0.5,0.5,0.5,0.5
44.5,34.5,1.5,0.5,0.5,0.5
44.5,34.5,2.5,0.5,0.5,0.5
44.5,34.5,3.5,0.5,0.5,0.5
44.5,34.5,4.5,0.5,0.5,0.5
44.5,34.5,5.5,0.5,0.5,0.5
44.5,34.5,6.5,0.5,0.5,0.5
44.5,34.5,7.5,0.5,0.5,0.5
44.5,34.5,8.5,0.5,0.5,0.5
44.5,34.5,9.5,0.5,0.5,0.5
44.5,35.5,0.5,0.5,0.5,0.5
44.5,35.5,1.5,0.5,0.5,0.5
44.5,35.5,2.5,0.5,0.5,0.5
44.5,35.5,3.5,0.5,0.5,0.5
44.5,35.5,4.5,0.5,0.5,0.5
44.5,35.5,5.5,0.5,0.5,0.5
44.5,35.5,6.5,0.5,0.5,0.5
44.5,35.5,7.5,0.5,0.5,0.5
44.5,35.5,8.5,0.5,0.5,0.5
44.5,35.5,9.5,0.5,0.5,0.5
44.5,36.5,0.5,0.5,0.5,0.5
44.5,36.5,1.5,0.5,0.5,0.5
44.5,36.5,2.5,0.5,0.5,0.5
44.5,36.5,3.5,0.5,0.5,0.5
44.5,36.5,4.5,0.5,0.5,0.5
44.5,36.5,5.5,0.5,0.5,0.5
44.5,36.5,6.5,0.5,0.5,0.5
44.5,36.5,7.5,0.5,0.5,0.5
44.5,36.5,8.5,0.5,0.5,0.5
44.5,36.5,9.5,0.5,0.5,0.5
44.5,37.5,0.5,0.5,0.5,0.5
44.5,37.5,1.5,0.5,0.5,0.5
44.5,37.5,2.5,0.5,0.5,0.5
44.5,37.5,3.5,0.5,0.5,0.5
44.5,37.5,4.5,0.5,0.5,0.5
44.5,37.5,5.5,0.5,0.5,0.5
44.5,37.5,6.5,0.5,0.5,0.5
44.5,37.5,7.5,0.5,0.5,0.5
44.5,37.5,8.5,0.5,0.5,0.5
44.5,37.5,9.5,0.5,0.5,0.5
44.5,38.5,0.5,0.5,0.5,0.5
44.5,38.5,1.5,0.5,0.5,0.5
44.5,38.5,2.5,0.5,0.5,0.5
44.5,38.5,3.5,0.5,0.5,0.5
44.5,38.5,4.5,0.5,0.5,0.5
44.5,38.5,5.5,0.5,0.5,0.5
44.5,38.5,6.5,0.5,0.5,0.5
44.5,38.5,7.5,0.5,0.5,0.5
44.5,38.5,8.5,0.5,0.5,0.5
44.5,38.5,9.5,0.5,0.5,0.5
44.5,39.5,0.5,0.5,0.5,0.5
44.5,39.5,1.5,0.5,0.5,0.5
44.5,39.5,2.5,0.5,0.5,0.5
44.5,39.5,3.5,0.5,0.5,0.5
44.5,39.5,4.5,0.5,0.5,0.5
44.5,39.5,5.5,0.5,0.5,0.5
44.5,39.5,6.5,0.5,0.5,0.5
44.5,39.5,7.5,0.5,0.5,0.5
44.5,39.5,8.5,0.5,0.5,0.5
44.5,39.5,9.5,0.5,0.5,0.5
44.5,40.5,0.5,0.5,0.5,0.5
44.5,40.5,1.5,0.5,0.5,0.5
44.5,40.5,2.5,0.5,0.5,0.5
44.5,40.5,3.5,0.5,0.5,0.5
44.5,40.5,4.5,0.5,0.5,0.5
44.5,40.5,5.5,0.5,0.5,0.5
44.5,40.5,6.5,0.5,0.5,0.5
44.5,40.5,7.5,0.5,0.5,0.5
44.5,40.5,8.5,0.5,0.5,0.5
44.5,40.5,9.5,0.5,0.5,0.5
44.5,41.5,0.5,0.5,0.5,0.5
44.5,41.5,1.5,0.5,0.5,0.5
44.5,41.5,2.5,0.5,0.5,0.5
44.5,41.5,3.5,0.5,0.5,0.5
44.5,41.5,4.5,0.5,0.5,0.5
44.5,41.5,5.5,0.5,0.5,0.5
44.5,41.5,6.5,0.5,0.5,0.5
44.5,41.5,7.5,0.5,0.5,0.5
44.5,41.5,8.5,0.5,0.5,0.5
44.5,41.5,9.5,0.5,0.5,0.5
44.5,42.5,0.5,0.5,0.5,0.5
44.5,42.5,1.5,0.5,0.5,0.5
44.5,42.5,2.5,0.5,0.5,0.5
44.5,42.5,3.5,0.5,0.5,0.5
44.5,42.5,4.5,0.5,0.5,0.5
44.5,42.5,5.5,0.5,0.5,0.5
44.5,42.5,6.5,0.5,0.5,0.5
44.5,42.5,7.5,0.5,0.5,0.5
44.5,42.5,8.5,0.5,0.5,0.5
44.5,42.5,9.5,0.5,0.5,0.5
44.5,43.5,0.5,0.5,0.5,0.5
44.5,43.5,1.5,0.5,0.5,0.5
44.5,43.5,2.5,0.5,0.5,0.5
44.5,43.5,3.5,0.5,0.5,0.5
44.5,43.5,4.5,0.5,0.5,0.5
44.5,43.5,5.5,0.5,0.5,0.5
44.5,43.5,6.5,0.5,0.5,0.5
44.5,43.5,7.5,0.5,0.5,0.5
44.5,43.5,8.5,0.5,0.5,0.5
44.5,43.5,9.5,0.5,0.5,0.5
44.5,44.5,0.5,0.5,0.5,0.5
44.5,44.5,1.5,0.5,0.5,0.5
44.5,44.5,2.5,0.5,0.5,0.5
44.5,44.5,3.5,0.5,0.5,0.5
44.5,44.5,4.5,0.5,0.5,0.5
44.5,44.5,5.5,0.5,0.5,0.5
44.5,44.5,6.5,0.5,0.5,0.5
44.5,44.5,7.5,0.5,0.5,0.5
44.5,44.5,8.5,0.5,0.5,0.5
44.5,44.5,9.5,0.5,0.5,0.5
45.5,30.5,0.5,0.5,0.5,0.5
45.5,30.5,1.5,0.5,0.5,0.5
45.5,30.5,2.5,0.5,0.5,0.5
45.5,30.5,3.5,0.5,0.5,0.5
45.5,30.5,4.5,0.5,0.5,0.5
45.5,30.5,5.5,0.5,0.5,0.5
45.5,30.5,6.5,0.5,0.5,0.5
45.5,30.5,7.5,0.5,0.5,0.5
45.5,30.5,8.5,0.5,0.5,0.5
45.5,30.5,9.5,0.5,0.5,0.5
45.5,31.5,0.5,0.5,0.5,0.5
45.5,31.5,1.5,0.5,0.5,0.5
45.5,31.5,2.5,0.5,0.5,0.5
45.5,31.5,3.5,0.5,0.5,0.5
45.5,31.5,4.5,0.5,0.5,0.5
45.5,31.5,5.5,0.5,0.5,0.5
45.5,31.5,6.5,0.5,0.5,0.5
45.5,31.5,7.5,0.5,0.5,0.5
45.5,31.5,8.5,0.5,0.5,0.5
45.5,31.5,9.5,0.5,0.5,0.5
45.5,32.5,0.5,0.5,0.5,0.5
45.5,32.5,1.5,0.5,0.5,0.5
45.5,32.5,2.5,0.5,0.5,0.5
45.5,32.5,3.5,0.5,0.5,0.5
45.5,32.5,4.5,0.5,0.5,0.5
45.5,32.5,5.5,0.5,0.5,0.5
45.5,32.5,6.5,0.5,0.5,0.5
45.5,32.5,7.5,0.5,0.5,0.5
45.5,32.5,8.5,0.5,0.5,0.5
45.5,32.5,9.5,0.5,0.5,0.5
45.5,33.5,0.5,0.5,0.5,0.5
45.5,33.5,1.5,0.5,0.5,0.5
45.5,33.5,2.5,0.5,0.5,0.5
45.5,33.5,3.5,0.5,0.5,0.5
45.5,33.5,4.5,0.5,0.5,0.5
45.5,33.5,5.5,0.5,0.5,0.5
45.5,33.5,6.5,0.5,0.5,0.5
45.5,33.5,7.5,0.5,0.5,0.5
45.5,33.5,8.5,0.5,0.5,0.5
45.5,33.5,9.5,0.5,0.5,0.5
45.5,34.5,0.5,0.5,0.5,0.5
45.5,34.5,1.5,0.5,0.5,0.5
45.5,34.5,2.5,0.5,0.5,0.5
45.5,34.5,3.5,0.5,0.5,0.5
45.5,34.5,4.5,0.5,0.5,0.5
45.5,34.5,5.5,0.5,0.5,0.5
45.5,34.5,6.5,0.5,0.5,0.5
45.5,34.5,7.5,0.5,0.5,0.5
45.5,34.5,8.5,0.5,0.5,0.5
45.5,34.5,9.5,0.5,0.5,0.5
45.5,35.5,0.5,0.5,0.5,0.5
45.5,35.5,1.5,0.5,0.5,0.5
45.5,35.5,2.5,0.5,0.5,0.5
45.5,35.5,3.5,0.5,0.5,0.5
45.5,35.5,4.5,0.5,0.5,0.5
45.5,35.5,5.5,0.5,0.5,0.5
45.5,35.5,6.5,0.5,0.5,0.5
45.5,35.5,7.5,0.5,0.5,0.5
45.5,35.5,8.5,0.5,0.5,0.5
45.5,35.5,9.5,0.5,0.5,0.5
45.5,36.5,0.5,0.5,0.5,0.5
45.5,36.5,1.5,0.5,0.5,0.5
45.5,36.5,2.5,0.5,0.5,0.5
45.5,36.5,3.5,0.5,0.5,0.5
45.5,36.5,4.5,0.5,0.5,0.5
45.5,36.5,5.5,0.5,0.5,0.5
45.5,36.5,6.5,0.5,0.5,0.5
45.5,36.5,7.5,0.5,0.5,0.5
45.5,36.5,8.5,0.5,0.5,0.5
45.5,36.5,9.5,0.5,0.5,0.5
45.5,37.5,0.5,0.5,0.5,0.5
45.5,37.5,1.5,0.5,0.5,0.5
45.5,37.5,2.5,0.5,0.5,0.5
45.5,37.5,3.5,0.5,0.5,0.5
45.5,37.5,4.5,0.5,0.5,0.5
45.5,37.5,5.5,0.5,0.5,0.5
45.5,37.5,6.5,0.5,0.5,0.5
45.5,37.5,7.5,0.5,0.5,0.5
45.5,37.5,8.5,0.5,0.5,0.5
45.5,37.5,9.5,0.5,0.5,0.5
45.5,38.5,0.5,0.5,0.5,0.5
45.5,38.5,1.5,0.5,0.5,0.5
45.5,38.5,2.5,0.5,0.5,0.5
45.5,38.5,3.5,0.5,0.5,0.5
45.5,38.5,4.5,0.5,0.5,0.5
45.5,38.5,5.5,0.5,0.5,0.5
